UserID,Age,Gender,Height_cm,Weight_kg,Chest_cm,Waist_cm,Hip_cm,ShoulderWidth_cm,ArmLength_cm,LegLength_cm,PostureScore,ActivityLevel,StylePreference,ColorPreference,FitScore,SatisfactionScore,RecommendedSize,RecommendedStyle
821,37,Female,173,119,111,104,97,44,64,86,0.5274959445582615,Medium,Casual,White,0.05399929218103894,0.6365303094139836,M,Casual
822,42,Female,194,59,106,61,92,46,67,102,0.82483715939574,Low,Casual,Green,0.3603211376915627,0.881544450405932,XL,Casual
823,21,Female,161,76,122,67,122,40,76,85,0.856612336224926,High,Formal,Black,0.8131433902993365,0.5328903283915988,M,Formal
824,27,Female,179,72,91,66,93,46,50,98,0.9276745414995192,Low,Sporty,Black,0.6115765454794011,0.7591063982990925,XS,Sporty
825,20,Other,187,66,111,115,107,57,52,78,0.9498292054863657,Medium,Traditional,Red,0.7790939433817704,0.7630606037630419,XXL,Traditional
826,58,Other,180,61,81,103,97,48,52,102,0.5548257965033062,High,Casual,Black,0.7190333387898875,0.6643539526593868,XXL,Casual
827,35,Other,185,103,111,110,138,36,77,98,0.34102017225603387,High,Formal,Red,0.49677011312716357,0.24583833768051766,S,Formal
828,53,Male,168,115,82,98,139,43,56,82,0.9618648743479986,Medium,Traditional,White,0.04121804595169953,0.8667885981502419,S,Traditional
829,39,Female,197,101,80,101,136,44,50,90,0.5474064060012253,Low,Casual,Green,0.584268202064501,0.4362756556395665,XS,Casual
830,51,Female,194,70,123,116,107,51,74,90,0.06425272295461104,Medium,Traditional,Green,0.04856665305929597,0.04421074393570057,XS,Traditional
831,25,Other,185,69,85,75,130,51,60,74,0.642776550059865,Low,Formal,White,0.6037267175351309,0.24461267006952514,M,Formal
832,57,Female,179,54,77,94,135,37,55,79,0.5876847503950108,Low,Traditional,Blue,0.8004108624936782,0.7655483540993158,XS,Traditional
833,36,Female,198,89,109,89,106,53,69,75,0.895792872894706,High,Casual,Blue,0.5849917487019186,0.06913333581748937,M,Casual
834,59,Other,182,55,128,69,111,35,52,82,0.6531871891578125,Medium,Traditional,Black,0.9970218045616971,0.1473644021549112,XL,Traditional
835,58,Male,167,97,126,97,126,46,68,70,0.3490524244615514,High,Traditional,Red,0.45586650018043307,0.6942268160417044,S,Traditional
836,54,Male,198,116,109,77,88,41,51,89,0.9662257257058204,Medium,Casual,Green,0.7488274636039874,0.8926007897275405,S,Casual
837,23,Male,177,112,114,109,119,38,67,77,0.8016194859820336,Medium,Formal,Black,0.6672132917419075,0.6337320050576368,XXL,Formal
838,43,Other,196,72,128,64,111,44,79,79,0.6304176183813543,High,Formal,White,0.991431691558088,0.2222910538295546,XXL,Formal
839,51,Female,160,119,71,112,99,47,61,78,0.2929252034031229,Medium,Traditional,Green,0.7132190050771051,0.05341376324954861,S,Traditional
840,23,Other,194,109,99,88,107,36,78,72,0.37354029631429553,Medium,Sporty,Red,0.1640307314593894,0.6151265825503117,XL,Sporty
841,54,Other,182,93,99,98,112,44,59,80,0.6699699240966567,Low,Traditional,Red,0.9555177064172409,0.04739857793116398,XL,Traditional
842,50,Female,166,91,81,119,83,55,54,81,0.07198081846332172,Medium,Sporty,Blue,0.6677772264457613,0.612722051941757,L,Sporty
843,39,Male,155,96,79,93,125,56,58,79,0.25668059165026347,Medium,Traditional,Black,0.05933823080638989,0.22557994416109506,M,Traditional
844,38,Male,153,98,113,102,136,59,51,94,0.713900933396598,High,Formal,White,0.6575683057846125,0.9046560624088297,XXL,Formal
845,23,Other,169,104,80,104,113,38,51,94,0.4800185098446209,High,Traditional,Green,0.8831194066747751,0.47509266848736187,M,Traditional
846,23,Male,197,101,84,82,127,52,77,80,0.4023935648144301,Medium,Traditional,Red,0.577041861990025,0.22393843330969565,XXL,Traditional
847,21,Other,196,91,85,64,82,39,55,105,0.1514576224004145,Low,Sporty,Green,0.3540196380320112,0.8531453165585916,L,Sporty
848,47,Other,176,75,86,89,105,53,78,108,0.4418490344777326,Low,Formal,White,0.820909634070616,0.25403539844750833,S,Formal
849,28,Female,164,90,95,65,87,36,59,95,0.7706919707602339,High,Sporty,Green,0.7825120082058294,0.3065990765248755,M,Sporty
850,47,Female,155,70,71,115,85,46,67,83,0.264012846071893,Medium,Traditional,Black,0.5441821542313008,0.8342778990554557,XXL,Traditional
851,48,Female,196,49,119,117,95,51,61,108,0.005398542183677413,Medium,Casual,Blue,0.15436176989590034,0.30879202980059595,M,Casual
852,41,Other,163,96,81,105,103,44,53,109,0.6685049011509828,Low,Traditional,Green,0.25098648552318137,0.41016376923063735,S,Traditional
853,26,Female,160,119,120,103,127,36,71,70,0.9726266044325526,Low,Traditional,Blue,0.7384839721861057,0.34766567075886656,XS,Traditional
854,20,Male,188,98,95,63,118,40,70,73,0.6068265635885829,Low,Sporty,White,0.8060821653949275,0.11640031783037585,XXL,Sporty
855,48,Male,158,77,92,88,109,42,66,99,0.11992185892713014,High,Casual,Blue,0.2792652780409898,0.038895812246826145,XS,Casual
856,57,Other,175,94,87,82,124,53,64,81,0.32073309234467307,Medium,Casual,Green,0.36798507718678664,0.7245406740609813,L,Casual
857,54,Other,165,82,101,65,92,45,55,104,0.8676416147202234,High,Sporty,Green,0.07763188524979514,0.6451371239357206,XL,Sporty
858,53,Female,154,71,118,91,84,59,65,82,0.23256807425682857,Medium,Formal,Red,0.7134619483664998,0.2823660675520572,M,Formal
859,41,Other,159,59,107,101,104,46,66,100,0.607695903497608,High,Casual,Green,0.003577544600031346,0.2955991249848785,XXL,Casual
860,48,Other,199,105,126,77,99,43,52,107,0.4026712082539978,Medium,Casual,Blue,0.04654152121906807,0.9450057830086813,M,Casual
861,23,Male,152,65,116,74,133,36,59,92,0.20784372141964902,Low,Sporty,Red,0.004344067784089911,0.9876711272334922,L,Sporty
862,19,Male,162,90,72,99,97,42,54,73,0.8134068935646797,Low,Formal,Green,0.6453195833376167,0.4734349032336935,L,Formal
863,37,Female,192,113,107,117,126,45,63,85,0.7428312764656902,Low,Formal,Green,0.41738712770054653,0.8024517454814937,M,Formal
864,45,Other,198,50,72,91,97,55,75,76,0.6615910659592654,High,Traditional,White,0.29754676134333025,0.7366858758693654,XXL,Traditional
865,28,Other,179,82,99,68,81,38,78,91,0.2363365902687512,Low,Traditional,Red,0.9127010103571104,0.29731770951204695,S,Traditional
866,21,Male,194,106,70,96,89,44,70,98,0.09785700271645004,Medium,Sporty,White,0.19280279467660666,0.058562710520478345,S,Sporty
867,32,Other,155,106,99,69,134,55,62,80,0.5761593298259662,High,Formal,White,0.38936801038140056,0.14255625713494002,XL,Formal
868,23,Male,166,118,114,79,124,54,75,102,0.5536778335394333,Medium,Sporty,White,0.9403118009277517,0.8382941170007634,M,Sporty
869,47,Female,194,90,101,65,129,50,55,98,0.188385009334873,High,Traditional,Black,0.4271065628370424,0.7312138199962811,M,Traditional
870,55,Male,168,57,97,107,126,42,61,108,0.056246694315172485,Medium,Sporty,White,0.5546936856470578,0.6643348444622779,XXL,Sporty
871,19,Other,191,47,90,115,91,38,75,81,0.08070845419398598,Medium,Sporty,Blue,0.08033686656948757,0.13064883169664832,M,Sporty
872,32,Female,184,50,127,118,126,44,57,76,0.9927709865127338,High,Casual,Green,0.7901663868934623,0.6399306874505247,XXL,Casual
873,28,Male,195,52,115,62,92,46,54,108,0.7835838947428837,High,Casual,Black,0.42275877708823817,0.7721523314931155,M,Casual
874,25,Male,175,88,82,101,129,48,79,95,0.9219874759651726,Low,Casual,White,0.8005151245984834,0.8606017498602906,L,Casual
875,43,Female,154,77,96,70,126,50,64,109,0.19505472223636333,Low,Traditional,Green,0.25379764255599213,0.013231279193618217,XS,Traditional
876,22,Female,178,119,105,102,136,56,76,78,0.9605685363234351,Medium,Sporty,Red,0.42247875056141004,0.6844751018784777,M,Sporty
877,23,Male,186,94,76,76,134,52,65,103,0.14265435147316208,Medium,Casual,Red,0.7865489363650103,0.019097655603204422,XS,Casual
878,43,Other,169,55,91,91,90,55,50,82,0.5090818285664711,Medium,Casual,Green,0.9738777670436397,0.7068728455434385,S,Casual
879,21,Male,198,72,79,63,98,56,65,105,0.829695684417064,High,Casual,Blue,0.05962552438726887,0.6356213647320048,XL,Casual
880,36,Female,170,114,108,63,114,55,54,94,0.3498033545115794,High,Traditional,Green,0.8124561774189043,0.1483478629189725,S,Traditional
881,37,Male,159,85,122,76,118,46,52,93,0.4248285331769005,Low,Traditional,Green,0.30068906762711023,0.7661217513451303,M,Traditional
882,50,Female,154,60,84,100,132,52,69,86,0.12818511029909785,Medium,Sporty,Black,0.5507432808910722,0.06834761818969115,XXL,Sporty
883,37,Female,185,112,84,78,105,41,64,71,0.12292187999897275,Low,Sporty,Red,0.2900922649507479,0.8263987737446334,S,Sporty
884,29,Other,155,92,73,64,125,54,62,82,0.6195682247786596,High,Sporty,Red,0.6134454725679902,0.261929244848229,L,Sporty
885,18,Female,175,100,101,91,93,58,73,100,0.6755323686200567,High,Casual,White,0.35380283064397555,0.688851862300665,XS,Casual
886,43,Female,153,108,92,81,133,57,65,98,0.7773325140821933,High,Formal,Green,0.3336148909776815,0.9236893410218703,XXL,Formal
887,31,Other,188,103,124,115,124,41,72,97,0.5566820526817535,Low,Traditional,Green,0.037938312935935525,0.33982702467344894,XXL,Traditional
888,55,Female,188,106,75,65,123,43,60,96,0.6457592922613059,High,Casual,Blue,0.14696040590381154,0.5028940779404192,M,Casual
889,54,Other,199,55,93,94,103,35,70,84,0.013517271699720057,Medium,Casual,Red,0.9170781988654788,0.46311803395045037,L,Casual
890,28,Other,184,62,89,81,120,40,51,100,0.16217072713718805,Low,Sporty,Blue,0.9982774288732463,0.1576113490628681,XS,Sporty
891,53,Female,150,63,127,60,80,40,71,109,0.9849147660169046,High,Sporty,Black,0.7805205758696064,0.5903120104907617,L,Sporty
892,30,Female,173,99,106,79,130,56,76,84,0.0759935063158318,Low,Casual,White,0.2868126247734868,0.743001918520948,S,Casual
893,20,Male,185,70,89,81,122,46,55,102,0.6787882222602449,Low,Traditional,Blue,0.40244513844359253,0.9168748289238192,M,Traditional
894,50,Other,155,50,81,107,134,56,75,89,0.17608263303171623,High,Traditional,Red,0.7395034549060827,0.8508026016495128,XXL,Traditional
895,23,Male,190,48,102,114,101,46,75,81,0.7167185857676419,High,Casual,Black,0.9685135568831981,0.5100193797280317,XXL,Casual
896,27,Female,195,73,97,70,102,44,79,106,0.7059904029619934,Low,Formal,Green,0.4554711707293676,0.7190171545119348,S,Formal
897,22,Male,193,103,77,72,135,57,76,78,0.2341990597880902,Low,Formal,Black,0.8295224152883747,0.8007834133738928,XXL,Formal
898,40,Other,180,61,70,118,133,40,55,92,0.2696343992192042,High,Traditional,Blue,0.9750689225987169,0.4934887137383488,XL,Traditional
899,27,Male,169,87,106,101,98,51,63,77,0.6547707136020883,Medium,Sporty,Red,0.8734731710560043,0.11542756070426774,M,Sporty
900,19,Other,173,110,91,62,97,53,74,101,0.39008603878021364,Low,Formal,Blue,0.22714974677132693,0.43793076384737084,S,Formal
901,30,Female,174,78,75,68,91,52,60,83,0.19454796969991128,Low,Formal,Green,0.008031863875622935,0.8424780382015649,M,Formal
902,57,Female,185,52,90,119,134,40,57,96,0.7316795987874818,Medium,Sporty,Green,0.4920817053884151,0.596641405393735,XS,Sporty
903,19,Other,170,57,101,71,107,58,57,94,0.15414752433633416,High,Formal,Red,0.5313608316952668,0.724458377009339,M,Formal
904,37,Female,179,52,104,82,107,53,50,82,0.8556436641449466,High,Casual,White,0.20125036455116962,0.18526802215258753,M,Casual
905,18,Female,173,109,84,73,139,44,70,90,0.5146695240518275,Medium,Formal,Black,0.28467439194681765,0.9643377682110057,XS,Formal
906,54,Female,193,87,74,92,138,58,56,100,0.10570060387930069,High,Sporty,Black,0.7651531608485469,0.4040805294933094,S,Sporty
907,26,Female,191,83,129,77,112,42,55,106,0.6940723335309844,High,Casual,Green,0.47034725871313376,0.653635522717729,M,Casual
908,34,Other,179,103,125,108,98,55,70,74,0.5191630395745405,Low,Formal,Blue,0.31735408360025663,0.018872254590605264,L,Formal
909,26,Male,171,88,115,118,107,58,57,82,0.2980575717948095,Low,Traditional,Blue,0.6226260273619194,0.12731926225529133,M,Traditional
910,28,Male,177,53,119,100,138,40,68,97,0.42253938022385484,Low,Casual,White,0.6527597559761253,0.782034269884919,S,Casual
911,32,Female,156,81,117,68,131,55,71,94,0.29833774358749876,Medium,Casual,Blue,0.7693957768408022,0.9679694455202547,XXL,Casual
912,41,Male,184,118,75,82,128,59,70,104,0.26302583574278404,High,Traditional,Black,0.15670929576291914,0.3200553550554782,XS,Traditional
913,55,Male,177,80,94,69,116,41,73,108,0.1636084208437122,High,Traditional,Blue,0.7415172523269903,0.03718073494126484,XXL,Traditional
914,52,Female,163,72,125,78,105,58,69,76,0.3627671331374759,Low,Formal,White,0.5994283921104185,0.36086660198013754,S,Formal
915,47,Female,159,86,115,106,114,35,57,107,0.25098720631607074,Low,Formal,Black,0.05757186530279712,0.017468130279002625,XL,Formal
916,48,Male,165,87,128,64,113,52,75,101,0.6834344870539171,Medium,Sporty,Blue,0.7774456282534111,0.19237309226246913,XXL,Sporty
917,22,Other,165,86,125,106,114,58,63,72,0.6838767411633063,High,Sporty,Black,0.38308028133318506,0.7524720150537384,M,Sporty
918,31,Female,180,110,109,111,119,59,67,108,0.5018402425556384,Medium,Casual,Green,0.33038093432963755,0.9370883981064961,M,Casual
919,28,Other,191,99,98,82,95,54,74,106,0.7779445274703211,High,Traditional,Green,0.44807515158163436,0.08744908436888665,XS,Traditional
920,26,Male,174,116,76,89,117,46,78,91,0.8413397190060482,Medium,Traditional,Green,0.34617507730612906,0.5579007788105093,M,Traditional
921,51,Female,162,92,109,84,92,50,65,77,0.5797664574342731,Low,Sporty,Blue,0.33828559220990906,0.25388084612403194,L,Sporty
922,29,Other,155,66,82,87,102,44,58,86,0.6189351627634337,Medium,Casual,White,0.8080776677006255,0.13905912579392954,L,Casual
923,52,Female,193,71,107,93,139,44,64,96,0.2828859097863652,Medium,Casual,Black,0.12450525436569226,0.21898022989155752,XXL,Casual
924,52,Male,158,111,87,104,133,48,79,102,0.8948692007055198,Low,Sporty,Red,0.9706000678574586,0.5777630674977074,S,Sporty
925,18,Other,194,57,71,115,101,59,75,86,0.024206044422529827,High,Sporty,Green,0.5549316443743433,0.06513450144396105,XS,Sporty
926,57,Male,185,89,77,107,95,54,59,81,0.3486024694428457,High,Sporty,Green,0.1829239984213129,0.4342185961684175,XL,Sporty
927,39,Male,192,54,80,106,107,44,78,96,0.721800421549856,Low,Formal,Red,0.1312154829316865,0.13522785095516388,XXL,Formal
928,46,Female,169,53,102,84,127,44,71,77,0.08008950967116124,Medium,Casual,Red,0.5915095321349826,0.2726770523944815,S,Casual
929,25,Other,167,98,123,69,114,59,65,92,0.18316952742829262,Medium,Casual,Blue,0.632999443846928,0.1907543297432639,XS,Casual
930,28,Male,192,71,107,73,139,45,53,98,0.5892857278628512,Medium,Casual,Black,0.053025771029810764,0.8829754998308972,XS,Casual
931,58,Male,170,78,117,101,124,57,69,89,0.5599936714635579,High,Sporty,Green,0.2430019141287858,0.7080113308712895,XXL,Sporty
932,54,Other,153,45,96,116,125,36,62,85,0.738928296130955,Medium,Sporty,White,0.7954619212214673,0.8684625789474705,S,Sporty
933,31,Male,199,76,89,105,87,59,71,86,0.8126126390881718,High,Sporty,Blue,0.049624627743525496,0.3834628345476925,S,Sporty
934,47,Male,182,115,81,117,123,54,54,85,0.12857957851166912,Medium,Sporty,Blue,0.8550886639060361,0.3134133648536701,M,Sporty
935,52,Other,176,111,112,89,134,42,71,88,0.01838098977524205,Low,Traditional,White,0.6581624765263335,0.38058719489776704,XL,Traditional
936,38,Other,156,64,100,114,134,57,56,77,0.6896385196589061,Low,Sporty,White,0.4344232593632048,0.018548195724407468,L,Sporty
937,54,Other,155,79,96,100,101,41,72,107,0.3013917957663592,High,Formal,White,0.34643284897091586,0.7247042751485582,M,Formal
938,22,Other,164,61,101,84,100,42,58,107,0.6259839139179536,High,Traditional,Red,0.019248963848893963,0.3497724568950783,XS,Traditional
939,36,Female,167,62,79,73,105,35,57,98,0.1505445880622247,Low,Traditional,Green,0.8252149457518431,0.3133238035767917,XL,Traditional
940,31,Other,181,89,72,94,119,55,78,105,0.4690400466659629,Low,Sporty,Red,0.1427218539685381,0.5981410653705329,XL,Sporty
941,43,Female,160,97,114,111,100,36,65,95,0.5044247460634369,Medium,Casual,Green,0.3095419918620881,0.4362499117098164,S,Casual
942,21,Female,169,112,96,107,104,52,55,100,0.5850778163732161,Low,Sporty,Red,0.5691069803628038,0.9808433682238985,XL,Sporty
943,42,Female,173,109,104,93,120,49,77,81,0.5131700163305644,High,Casual,Black,0.24599260007125423,0.35625304289880133,XXL,Casual
944,59,Male,164,45,100,69,80,35,65,86,0.4956907702287139,Low,Sporty,Green,0.49714046375220133,0.6138958422079134,XL,Sporty
945,42,Female,197,102,84,94,85,39,55,84,0.33273415398385553,High,Sporty,Blue,0.8093428287387023,0.31165110060965173,XS,Sporty
946,35,Female,156,70,85,70,102,36,63,78,0.07118023631808623,High,Casual,Green,0.47053793479027484,0.9905949802106567,XXL,Casual
947,57,Male,170,64,82,70,130,54,70,108,0.08952019679684231,Medium,Casual,Green,0.948977344119596,0.44511103472012814,XXL,Casual
948,25,Male,191,54,118,80,102,37,50,81,0.43377827440715366,Medium,Casual,Green,0.8475006203763417,0.634128810866803,M,Casual
949,56,Male,175,103,104,80,122,53,74,101,0.35579312782099304,Medium,Casual,Black,0.3330392353633942,0.12672167095267706,XL,Casual
950,57,Other,193,119,121,81,122,52,58,94,0.5161348046744978,Medium,Formal,Red,0.39996212458393776,0.7330242148636581,S,Formal
951,31,Male,163,85,80,104,102,56,74,108,0.30483816925626694,Low,Casual,Blue,0.42332672702252716,0.269210057875622,M,Casual
952,49,Male,186,49,128,66,111,52,76,87,0.6879100914553243,Medium,Sporty,Red,0.6261794529245147,0.4486132528296719,S,Sporty
953,55,Female,170,109,90,114,109,48,73,84,0.8639548220095106,Low,Sporty,Red,0.2867957291885398,0.8831330623274579,XL,Sporty
954,50,Male,167,61,120,76,92,58,62,101,0.2988631887868677,Medium,Formal,White,0.9692491388225086,0.9705525148851014,M,Formal
955,40,Other,154,66,123,61,122,42,75,75,0.1929840079390286,Medium,Casual,Black,0.6086842206035009,0.424572101840357,XL,Casual
956,32,Male,152,85,80,71,97,46,78,104,0.11618057425408912,High,Sporty,White,0.39940165874113354,0.8348026679544999,XS,Sporty
957,50,Other,172,112,99,116,102,55,68,103,0.6162540405708125,Low,Formal,Black,0.6450098154915673,0.05334899454986075,M,Formal
958,42,Male,175,113,129,101,94,44,66,107,0.4438559911405694,High,Sporty,Red,0.39540501052970767,0.8475740297902625,S,Sporty
959,34,Male,186,55,117,77,112,57,60,74,0.18801571719628896,Medium,Formal,Red,0.8177956809794189,0.6295103221526497,XS,Formal
960,50,Male,173,100,122,113,100,54,77,87,0.6531367332918554,Low,Formal,Black,0.5678409605517213,0.48870616839160197,L,Formal
961,19,Male,198,95,104,118,136,51,77,85,0.1484831830052844,Medium,Traditional,Red,0.041970503406067006,0.8899637051372478,S,Traditional
962,31,Other,168,65,91,70,118,45,57,77,0.5543007058479525,High,Traditional,Red,0.17675686742346075,0.8453372225064139,XL,Traditional
963,57,Other,174,70,107,75,102,36,72,94,0.5271483816252647,Low,Casual,Blue,0.8649939730295346,0.296945095953572,S,Casual
964,57,Female,170,63,100,108,106,38,78,101,0.7342278011860833,High,Traditional,White,0.5628998263567899,0.7914883823447575,L,Traditional
965,56,Other,161,104,83,110,124,35,54,95,0.055109639940666755,Medium,Formal,White,0.950343476513905,0.0994909336623726,S,Formal
966,23,Male,190,115,93,77,123,49,59,91,0.8878729318513303,Medium,Sporty,White,0.07242231286068479,0.8227639354673701,XS,Sporty
967,23,Female,182,91,119,94,97,47,56,100,0.7029917261468195,Medium,Sporty,Green,0.2952606300859739,0.6754556180232505,XXL,Sporty
968,20,Female,199,115,118,112,103,42,59,79,0.21612599834876223,Low,Casual,Blue,0.1935433732395726,0.08786633093194274,S,Casual
969,24,Female,153,70,101,118,130,59,53,81,0.18340534860973967,High,Traditional,White,0.5538402922287362,0.6830801734741354,M,Traditional
970,25,Male,191,84,105,85,126,38,58,97,0.4316602141437834,High,Casual,White,0.38279283107990936,0.5805192766763702,L,Casual
971,59,Other,156,49,101,75,119,44,76,75,0.8175653295445969,Medium,Formal,Blue,0.15727353407639322,0.5945501011450448,S,Formal
972,32,Male,171,65,124,65,130,53,75,89,0.8429499931391071,High,Traditional,Red,0.6427519139595469,0.29086393512969855,L,Traditional
973,46,Female,182,48,84,116,121,52,63,74,0.520456092139383,Low,Casual,White,0.5362983657971865,0.26649720001284527,XXL,Casual
974,50,Male,166,67,112,103,86,39,51,92,0.8608108626867375,Medium,Sporty,Red,0.27473625129630097,0.76253511205402,XS,Sporty
975,47,Male,173,59,127,102,129,53,74,78,0.005443709191690571,Medium,Sporty,White,0.4797713577823778,0.2568134810172391,M,Sporty
976,56,Other,183,52,104,106,127,57,58,98,0.03517463153159661,Medium,Casual,Black,0.7457383150411895,0.44626225180989865,XL,Casual
977,44,Other,177,85,72,106,99,56,70,85,0.9118215936367428,Low,Casual,Green,0.20527167455065853,0.6947889985987847,S,Casual
978,53,Female,192,63,85,107,106,50,76,91,0.775331929885916,Medium,Casual,White,0.2929057467017291,0.07961625132743777,XS,Casual
979,46,Male,190,90,74,101,85,35,50,77,0.4507060582503857,Medium,Formal,Black,0.34611098709411514,0.5945483826116572,L,Formal
980,55,Male,188,72,90,71,106,46,72,89,0.7536101314779872,Medium,Formal,Blue,0.7467264372010316,0.5893763726481173,XXL,Formal
981,50,Other,171,112,79,119,88,58,59,83,0.9556394617234216,Medium,Sporty,Black,0.846922599550907,0.6842287108880255,L,Sporty
982,54,Male,198,59,88,72,132,36,59,108,0.772089523881285,High,Formal,Blue,0.3763884964416109,0.3699280953056586,XXL,Formal
983,44,Male,166,81,94,63,124,55,69,106,0.842371333818322,Medium,Formal,White,0.2966208618339182,0.4489797740638397,XXL,Formal
984,50,Male,183,45,73,98,136,59,74,103,0.7606065813900618,Low,Traditional,Blue,0.8894467583516772,0.32996931394469364,XS,Traditional
985,21,Other,155,111,98,113,110,42,71,80,0.1682110924335416,Medium,Formal,Black,0.9993649321926787,0.8081682471887758,S,Formal
986,39,Female,195,68,88,61,100,52,78,109,0.8335741096457367,Medium,Traditional,Green,0.6703536396617991,0.13061076003613248,XL,Traditional
987,19,Female,155,71,112,85,105,59,52,102,0.19510882002421004,High,Formal,Red,0.9899806149891808,0.9629539535753299,S,Formal
988,27,Male,183,84,71,118,119,50,55,100,0.892611328044147,Medium,Sporty,Red,0.65996627780191,0.6348361559792174,M,Sporty
989,22,Female,150,107,79,86,127,39,78,103,0.4586498980810759,High,Casual,Green,0.7334602720078249,0.8869067243921759,S,Casual
990,27,Other,159,105,112,86,124,56,75,76,0.6769767523110285,Low,Sporty,Red,0.38865600154351365,0.4262314582647643,XXL,Sporty
991,50,Other,170,80,94,74,92,47,55,92,0.4972408478806435,High,Formal,White,0.4329675469990535,0.33227907039199667,XXL,Formal
992,55,Female,154,68,89,67,128,53,70,76,0.09399092941660203,Medium,Casual,White,0.14413566398939515,0.9007258101239835,M,Casual
993,30,Female,151,68,117,66,102,37,51,94,0.2907223076206651,Low,Casual,Black,0.8227500147651232,0.09887302887630278,L,Casual
994,48,Male,171,48,88,106,99,42,75,72,0.983731853997006,Medium,Casual,Black,0.9310590308872001,0.1171072315052778,XXL,Casual
995,53,Female,197,111,92,114,116,46,75,107,0.9607147516698173,High,Traditional,Blue,0.623438133694112,0.29934677648467733,M,Traditional
996,41,Male,151,78,93,105,133,36,67,89,0.3204868976555473,Low,Sporty,Black,0.3436473084453985,0.9597749817663185,XXL,Sporty
997,32,Male,159,101,80,99,132,45,72,103,0.9962968042452258,Low,Traditional,White,0.15401632537436627,0.633068609865107,XL,Traditional
998,46,Other,183,93,115,119,107,46,51,99,0.8455511954968996,High,Casual,Black,0.26515622970531494,0.5541936966153982,XXL,Casual
999,25,Other,165,97,103,71,96,52,61,86,0.6109594994322547,High,Sporty,Red,0.2554104208518433,0.7053563363554206,XS,Sporty
1000,22,Other,197,67,124,72,107,47,71,79,0.04012462026100949,Low,Sporty,Blue,0.6135278841635731,0.4174745560781662,M,Sporty
